DATE,TIME,実績(万kW)
2024 6 15,7 00,2553
2024 6 15,8 00,2880
2024 6 15,9 00,3195
2024 6 15,10 00,3361
2024 6 15,11 00,3456
2024 6 15,12 00,3471
2024 6 15,13 00,3479
2024 6 15,14 00,3374
2024 6 15,15 00,3271
2024 6 15,16 00,3188
2024 6 15,17 00,3154
2024 6 15,18 00,3163
2024 6 15,19 00,3138
2024 6 15,20 00,3010
2024 6 15,21 00,2850
2024 6 15,22 00,2708
2024 6 15,23 00,2569
2024 6 16,0 00,2391
2024 6 16,1 00,2251
2024 6 16,2 00,2204
2024 6 16,3 00,2202
2024 6 16,4 00,2216
2024 6 16,5 00,2207
2024 6 16,6 00,2188
2024 6 16,7 00,2266
2024 6 16,8 00,2449
2024 6 16,9 00,2634
2024 6 16,10 00,2872
2024 6 16,11 00,3056
2024 6 16,12 00,3162
2024 6 16,13 00,3186
2024 6 16,14 00,3192
2024 6 16,15 00,3200
2024 6 16,16 00,3192
2024 6 16,17 00,3197
2024 6 16,18 00,3175
2024 6 16,19 00,3196
2024 6 16,20 00,3095
2024 6 16,21 00,2947
2024 6 16,22 00,2787
2024 6 16,23 00,2647
2024 6 17,0 00,2441
2024 6 17,1 00,2302
2024 6 17,2 00,2258
2024 6 17,3 00,2280
2024 6 17,4 00,2295
2024 6 17,5 00,2336
2024 6 17,6 00,2550
2024 6 17,7 00,2981
2024 6 17,8 00,3526
2024 6 17,9 00,3991
2024 6 17,10 00,4172
2024 6 17,11 00,4109
2024 6 17,12 00,4031
2024 6 17,13 00,4114
2024 6 17,14 00,4027
2024 6 17,15 00,3832
2024 6 17,16 00,3773
2024 6 17,17 00,3663
2024 6 17,18 00,3643
2024 6 17,19 00,3561
2024 6 17,20 00,3397
2024 6 17,21 00,3197
2024 6 17,22 00,3058
2024 6 17,23 00,2878
2024 6 18,0 00,2644
2024 6 18,1 00,2474
2024 6 18,2 00,2408
2024 6 18,3 00,2396
2024 6 18,4 00,2423
2024 6 18,5 00,2467
2024 6 18,6 00,2576
2024 6 18,7 00,2830
2024 6 18,8 00,3180
2024 6 18,9 00,3447
2024 6 18,10 00,3485
2024 6 18,11 00,3483
2024 6 18,12 00,3346
2024 6 18,13 00,3441
2024 6 18,14 00,3426
2024 6 18,15 00,3360
2024 6 18,16 00,3377
2024 6 18,17 00,3289
2024 6 18,18 00,3254
2024 6 18,19 00,3169
2024 6 18,20 00,3035
2024 6 18,21 00,2873
2024 6 18,22 00,2748
2024 6 18,23 00,2615
2024 6 19,0 00,2402
2024 6 19,1 00,2279
2024 6 19,2 00,2257
2024 6 19,3 00,2286
2024 6 19,4 00,2311
2024 6 19,5 00,2335
2024 6 19,6 00,2431
2024 6 19,7 00,2705
2024 6 19,8 00,3152
2024 6 19,9 00,3548
2024 6 19,10 00,3738
2024 6 19,11 00,3837
2024 6 19,12 00,3772
2024 6 19,13 00,3901
2024 6 19,14 00,3905
2024 6 19,15 00,3865
2024 6 19,16 00,3828
2024 6 19,17 00,3664
2024 6 19,18 00,3513
2024 6 19,19 00,3412
2024 6 19,20 00,3234
2024 6 19,21 00,3034
2024 6 19,22 00,2887
2024 6 19,23 00,2729
2024 6 20,0 00,2504
2024 6 20,1 00,2358
2024 6 20,2 00,2304
2024 6 20,3 00,2323
2024 6 20,4 00,2324
2024 6 20,5 00,2335
2024 6 20,6 00,2483
2024 6 20,7 00,2828
2024 6 20,8 00,3309
2024 6 20,9 00,3689
2024 6 20,10 00,3863
2024 6 20,11 00,3951
2024 6 20,12 00,3864
2024 6 20,13 00,3904
2024 6 20,14 00,3834
2024 6 20,15 00,3772
2024 6 20,16 00,3721
2024 6 20,17 00,3568
2024 6 20,18 00,3502
2024 6 20,19 00,3445
2024 6 20,20 00,3279
2024 6 20,21 00,3086
2024 6 20,22 00,2931
2024 6 20,23 00,2773
2024 6 21,0 00,2545
2024 6 21,1 00,2399
2024 6 21,2 00,2350
2024 6 21,3 00,2372
2024 6 21,4 00,2390
2024 6 21,5 00,2423
2024 6 21,6 00,2565
2024 6 21,7 00,2819
2024 6 21,8 00,3207
2024 6 21,9 00,3505
2024 6 21,10 00,3511
2024 6 21,11 00,3523
2024 6 21,12 00,3384
2024 6 21,13 00,3395
2024 6 21,14 00,3338
2024 6 21,15 00,3246
2024 6 21,16 00,3227
2024 6 21,17 00,3157
2024 6 21,18 00,3128
2024 6 21,19 00,3090
2024 6 21,20 00,2961
2024 6 21,21 00,2797
2024 6 21,22 00,2678
2024 6 21,23 00,2547
2024 6 22,0 00,2359
2024 6 22,1 00,2239
2024 6 22,2 00,2202
2024 6 22,3 00,2228
2024 6 22,4 00,2216
2024 6 22,5 00,2188
2024 6 22,6 00,2183
2024 6 22,7 00,2337
2024 6 22,8 00,2637
2024 6 22,9 00,2885
2024 6 22,10 00,2952
2024 6 22,11 00,2992
2024 6 22,12 00,3053
2024 6 22,13 00,3194
2024 6 22,14 00,3139
2024 6 22,15 00,3067
2024 6 22,16 00,3029
2024 6 22,17 00,3023
2024 6 22,18 00,3039
2024 6 22,19 00,3034
2024 6 22,20 00,2927
2024 6 22,21 00,2775
2024 6 22,22 00,2648
2024 6 22,23 00,2525
2024 6 23,0 00,2343
2024 6 23,1 00,2216
2024 6 23,2 00,2164
2024 6 23,3 00,2188
2024 6 23,4 00,2205
2024 6 23,5 00,2204
2024 6 23,6 00,2216
2024 6 23,7 00,2324
2024 6 23,8 00,2440
2024 6 23,9 00,2589
2024 6 23,10 00,2655
2024 6 23,11 00,2768
2024 6 23,12 00,2839
2024 6 23,13 00,2836
2024 6 23,14 00,2853
2024 6 23,15 00,2834
2024 6 23,16 00,2872
2024 6 23,17 00,2943
2024 6 23,18 00,3007
2024 6 23,19 00,2993
2024 6 23,20 00,2899
2024 6 23,21 00,2765
2024 6 23,22 00,2623
2024 6 23,23 00,2504
2024 6 24,0 00,2327
2024 6 24,1 00,2210
2024 6 24,2 00,2183
2024 6 24,3 00,2219
2024 6 24,4 00,2250
2024 6 24,5 00,2299
2024 6 24,6 00,2461
2024 6 24,7 00,2782
2024 6 24,8 00,3304
2024 6 24,9 00,3868
2024 6 24,10 00,4164
2024 6 24,11 00,4384
2024 6 24,12 00,4421
2024 6 24,13 00,4598
2024 6 24,14 00,4606
2024 6 24,15 00,4440
2024 6 24,16 00,4270
2024 6 24,17 00,4104
2024 6 24,18 00,4020
2024 6 24,19 00,3912
2024 6 24,20 00,3703
2024 6 24,21 00,3466
2024 6 24,22 00,3268
2024 6 24,23 00,3049
2024 6 25,0 00,2778
2024 6 25,1 00,2602
2024 6 25,2 00,2527
2024 6 25,3 00,2517
2024 6 25,4 00,2532
2024 6 25,5 00,2575
2024 6 25,6 00,2788
2024 6 25,7 00,3136
2024 6 25,8 00,3637
2024 6 25,9 00,4098
2024 6 25,10 00,4146
2024 6 25,11 00,4247
2024 6 25,12 00,4270
2024 6 25,13 00,4400
2024 6 25,14 00,4383
2024 6 25,15 00,4346
2024 6 25,16 00,4306
2024 6 25,17 00,4148
2024 6 25,18 00,4058
2024 6 25,19 00,3978
2024 6 25,20 00,3782
2024 6 25,21 00,3555
2024 6 25,22 00,3360
2024 6 25,23 00,3139
2024 6 26,0 00,2858
2024 6 26,1 00,2674
2024 6 26,2 00,2589
2024 6 26,3 00,2570
2024 6 26,4 00,2558
2024 6 26,5 00,2613
2024 6 26,6 00,2788
2024 6 26,7 00,3135
2024 6 26,8 00,3583
2024 6 26,9 00,4177
2024 6 26,10 00,4251
2024 6 26,11 00,4443
2024 6 26,12 00,4355
2024 6 26,13 00,4426
2024 6 26,14 00,4430
2024 6 26,15 00,4308
2024 6 26,16 00,4184
2024 6 26,17 00,3921
2024 6 26,18 00,3803
2024 6 26,19 00,3706
2024 6 26,20 00,3521
2024 6 26,21 00,3308
2024 6 26,22 00,3121
2024 6 26,23 00,2917
2024 6 27,0 00,2679
2024 6 27,1 00,2514
2024 6 27,2 00,2447
2024 6 27,3 00,2454
2024 6 27,4 00,2452
2024 6 27,5 00,2465
2024 6 27,6 00,2617
2024 6 27,7 00,2937
2024 6 27,8 00,3485
2024 6 27,9 00,3837
2024 6 27,10 00,3960
2024 6 27,11 00,4051
2024 6 27,12 00,4047
2024 6 27,13 00,4161
2024 6 27,14 00,4149
2024 6 27,15 00,3999
2024 6 27,16 00,3874
2024 6 27,17 00,3698
2024 6 27,18 00,3624
2024 6 27,19 00,3545
2024 6 27,20 00,3381
2024 6 27,21 00,3189
2024 6 27,22 00,3031
2024 6 27,23 00,2863
2024 6 28,0 00,2648
2024 6 28,1 00,2484
2024 6 28,2 00,2432
2024 6 28,3 00,2433
2024 6 28,4 00,2449
2024 6 28,5 00,2478
2024 6 28,6 00,2622
2024 6 28,7 00,2911
2024 6 28,8 00,3270
2024 6 28,9 00,3554
2024 6 28,10 00,3620
2024 6 28,11 00,3654
2024 6 28,12 00,3488
2024 6 28,13 00,3532
2024 6 28,14 00,3544
2024 6 28,15 00,3535
2024 6 28,16 00,3511
2024 6 28,17 00,3425
2024 6 28,18 00,3374
2024 6 28,19 00,3308
2024 6 28,20 00,3165
2024 6 28,21 00,2991
2024 6 28,22 00,2869
2024 6 28,23 00,2714
2024 6 29,0 00,2507
2024 6 29,1 00,2375
2024 6 29,2 00,2315
2024 6 29,3 00,2327
2024 6 29,4 00,2323
2024 6 29,5 00,2300
2024 6 29,6 00,2318
2024 6 29,7 00,2434
2024 6 29,8 00,2611
2024 6 29,9 00,2870
2024 6 29,10 00,2975
2024 6 29,11 00,3207
2024 6 29,12 00,3277
2024 6 29,13 00,3323
2024 6 29,14 00,3308
2024 6 29,15 00,3281
2024 6 29,16 00,3266
2024 6 29,17 00,3243
2024 6 29,18 00,3208
2024 6 29,19 00,3183
2024 6 29,20 00,3060
2024 6 29,21 00,2889
2024 6 29,22 00,2745
2024 6 29,23 00,2613
2024 6 30,0 00,2447
2024 6 30,1 00,2298
2024 6 30,2 00,2247
2024 6 30,3 00,2260
2024 6 30,4 00,2257
2024 6 30,5 00,2231
2024 6 30,6 00,2230
2024 6 30,7 00,2364
2024 6 30,8 00,2602
2024 6 30,9 00,2827
2024 6 30,10 00,2973
2024 6 30,11 00,3081
2024 6 30,12 00,3178
2024 6 30,13 00,3204
2024 6 30,14 00,3108
2024 6 30,15 00,3082
2024 6 30,16 00,3158
2024 6 30,17 00,3220
2024 6 30,18 00,3281
2024 6 30,19 00,3284
2024 6 30,20 00,3185
2024 6 30,21 00,3047
2024 6 30,22 00,2889
2024 6 30,23 00,2743
2024 7 1,0 00,2571
2024 7 1,1 00,2440
2024 7 1,2 00,2384
2024 7 1,3 00,2406
2024 7 1,4 00,2441
2024 7 1,5 00,2515
2024 7 1,6 00,2721
2024 7 1,7 00,3042
2024 7 1,8 00,3513
2024 7 1,9 00,3846
2024 7 1,10 00,3954
2024 7 1,11 00,3880
2024 7 1,12 00,3854
2024 7 1,13 00,4037
2024 7 1,14 00,4062
2024 7 1,15 00,3965
2024 7 1,16 00,3973
2024 7 1,17 00,3886
2024 7 1,18 00,3824
2024 7 1,19 00,3733
2024 7 1,20 00,3561
2024 7 1,21 00,3362
2024 7 1,22 00,3207
2024 7 1,23 00,3012
2024 7 2,0 00,2758
2024 7 2,1 00,2586
2024 7 2,2 00,2511
2024 7 2,3 00,2503
2024 7 2,4 00,2499
2024 7 2,5 00,2537
2024 7 2,6 00,2736
2024 7 2,7 00,3144
2024 7 2,8 00,3716
2024 7 2,9 00,4177
2024 7 2,10 00,4378
2024 7 2,11 00,4543
2024 7 2,12 00,4350
2024 7 2,13 00,4310
2024 7 2,14 00,4390
2024 7 2,15 00,4292
2024 7 2,16 00,4217
2024 7 2,17 00,4072
2024 7 2,18 00,4000
2024 7 2,19 00,3903
2024 7 2,20 00,3715
2024 7 2,21 00,3488
2024 7 2,22 00,3296
2024 7 2,23 00,3082
2024 7 3,0 00,2825
2024 7 3,1 00,2640
2024 7 3,2 00,2564
2024 7 3,3 00,2544
2024 7 3,4 00,2547
2024 7 3,5 00,2570
2024 7 3,6 00,2715
2024 7 3,7 00,3004
2024 7 3,8 00,3455
2024 7 3,9 00,3797
2024 7 3,10 00,4002
2024 7 3,11 00,4236
2024 7 3,12 00,4296
2024 7 3,13 00,4524
2024 7 3,14 00,4590
2024 7 3,15 00,4561
2024 7 3,16 00,4511
2024 7 3,17 00,4337
2024 7 3,18 00,4191
2024 7 3,19 00,4051
2024 7 3,20 00,3823
2024 7 3,21 00,3585
2024 7 3,22 00,3386
2024 7 3,23 00,3177
2024 7 4,0 00,2900
2024 7 4,1 00,2710
2024 7 4,2 00,2627
2024 7 4,3 00,2610
2024 7 4,4 00,2615
2024 7 4,5 00,2659
2024 7 4,6 00,2893
2024 7 4,7 00,3347
2024 7 4,8 00,4019
2024 7 4,9 00,4541
2024 7 4,10 00,4773
2024 7 4,11 00,4931
2024 7 4,12 00,4945
2024 7 4,13 00,5058
2024 7 4,14 00,4993
2024 7 4,15 00,4916
2024 7 4,16 00,4946
2024 7 4,17 00,4755
2024 7 4,18 00,4564
2024 7 4,19 00,4407
2024 7 4,20 00,4172
2024 7 4,21 00,3907
2024 7 4,22 00,3668
2024 7 4,23 00,3395
2024 7 5,0 00,3080
2024 7 5,1 00,2854
2024 7 5,2 00,2747
2024 7 5,3 00,2710
2024 7 5,4 00,2687
2024 7 5,5 00,2728
2024 7 5,6 00,2972
2024 7 5,7 00,3439
2024 7 5,8 00,4047
2024 7 5,9 00,4542
2024 7 5,10 00,4791
2024 7 5,11 00,4947
2024 7 5,12 00,4950
2024 7 5,13 00,5112
2024 7 5,14 00,5139
2024 7 5,15 00,5119
2024 7 5,16 00,5079
2024 7 5,17 00,4854
2024 7 5,18 00,4617
2024 7 5,19 00,4420
2024 7 5,20 00,4147
2024 7 5,21 00,3874
2024 7 5,22 00,3673
2024 7 5,23 00,3417
2024 7 6,0 00,3119
2024 7 6,1 00,2905
2024 7 6,2 00,2793
2024 7 6,3 00,2742
2024 7 6,4 00,2706
2024 7 6,5 00,2678
2024 7 6,6 00,2768
2024 7 6,7 00,3082
2024 7 6,8 00,3544
2024 7 6,9 00,3988
2024 7 6,10 00,4108
2024 7 6,11 00,4243
2024 7 6,12 00,4281
2024 7 6,13 00,4378
2024 7 6,14 00,4417
2024 7 6,15 00,4256
2024 7 6,16 00,4076
2024 7 6,17 00,3894
2024 7 6,18 00,3815
2024 7 6,19 00,3741
2024 7 6,20 00,3596
2024 7 6,21 00,3410
2024 7 6,22 00,3254
2024 7 6,23 00,3069
2024 7 7,0 00,2839
2024 7 7,1 00,2659
2024 7 7,2 00,2570
2024 7 7,3 00,2541
2024 7 7,4 00,2521
2024 7 7,5 00,2496
2024 7 7,6 00,2576
2024 7 7,7 00,2825
2024 7 7,8 00,3209
2024 7 7,9 00,3609
2024 7 7,10 00,3873
2024 7 7,11 00,4052
2024 7 7,12 00,4201
2024 7 7,13 00,4265
2024 7 7,14 00,4251
2024 7 7,15 00,4266
2024 7 7,16 00,4332
2024 7 7,17 00,4340
2024 7 7,18 00,4326
2024 7 7,19 00,4264
2024 7 7,20 00,4077
2024 7 7,21 00,3841
2024 7 7,22 00,3596
2024 7 7,23 00,3351
2024 7 8,0 00,3059
2024 7 8,1 00,2843
2024 7 8,2 00,2730
2024 7 8,3 00,2698
2024 7 8,4 00,2708
2024 7 8,5 00,2777
2024 7 8,6 00,3118
2024 7 8,7 00,3714
2024 7 8,8 00,4395
2024 7 8,9 00,4918
2024 7 8,10 00,5146
2024 7 8,11 00,5217
2024 7 8,12 00,5131
2024 7 8,13 00,5356
2024 7 8,14 00,5490
2024 7 8,15 00,5436
2024 7 8,16 00,5424
2024 7 8,17 00,5223
2024 7 8,18 00,5028
2024 7 8,19 00,4829
2024 7 8,20 00,4564
2024 7 8,21 00,4241
2024 7 8,22 00,3961
2024 7 8,23 00,3639
2024 7 9,0 00,3281
2024 7 9,1 00,3041
2024 7 9,2 00,2912
2024 7 9,3 00,2868
2024 7 9,4 00,2853
2024 7 9,5 00,2916
2024 7 9,6 00,3200
2024 7 9,7 00,3759
2024 7 9,8 00,4330
2024 7 9,9 00,4708
2024 7 9,10 00,4738
2024 7 9,11 00,4795
2024 7 9,12 00,4849
2024 7 9,13 00,5035
2024 7 9,14 00,5035
2024 7 9,15 00,4833
2024 7 9,16 00,4748
2024 7 9,17 00,4584
2024 7 9,18 00,4508
2024 7 9,19 00,4390
2024 7 9,20 00,4183
2024 7 9,21 00,3930
2024 7 9,22 00,3723
2024 7 9,23 00,3459
2024 7 10,0 00,3141
2024 7 10,1 00,2918
2024 7 10,2 00,2809
2024 7 10,3 00,2761
2024 7 10,4 00,2757
2024 7 10,5 00,2815
2024 7 10,6 00,3071
2024 7 10,7 00,3575
2024 7 10,8 00,4254
2024 7 10,9 00,4726
2024 7 10,10 00,4869
2024 7 10,11 00,4887
2024 7 10,12 00,4731
2024 7 10,13 00,4795
2024 7 10,14 00,4823
2024 7 10,15 00,4769
2024 7 10,16 00,4725
2024 7 10,17 00,4500
2024 7 10,18 00,4371
2024 7 10,19 00,4237
2024 7 10,20 00,4027
2024 7 10,21 00,3809
2024 7 10,22 00,3615
2024 7 10,23 00,3380
2024 7 11,0 00,3107
2024 7 11,1 00,2930
2024 7 11,2 00,2855
2024 7 11,3 00,2837
2024 7 11,4 00,2844
2024 7 11,5 00,2904
2024 7 11,6 00,3127
2024 7 11,7 00,3503
2024 7 11,8 00,3951
2024 7 11,9 00,4288
2024 7 11,10 00,4393
2024 7 11,11 00,4423
2024 7 11,12 00,4222
2024 7 11,13 00,4311
2024 7 11,14 00,4268
2024 7 11,15 00,4240
2024 7 11,16 00,4232
2024 7 11,17 00,4094
2024 7 11,18 00,4014
2024 7 11,19 00,3910
2024 7 11,20 00,3727
2024 7 11,21 00,3527
2024 7 11,22 00,3346
2024 7 11,23 00,3147
2024 7 12,0 00,2901
2024 7 12,1 00,2725
2024 7 12,2 00,2644
2024 7 12,3 00,2631
2024 7 12,4 00,2648
2024 7 12,5 00,2693
2024 7 12,6 00,2876
2024 7 12,7 00,3242
2024 7 12,8 00,3695
2024 7 12,9 00,4012
2024 7 12,10 00,4047
2024 7 12,11 00,4007
2024 7 12,12 00,3779
2024 7 12,13 00,3879
2024 7 12,14 00,3841
2024 7 12,15 00,3767
2024 7 12,16 00,3757
2024 7 12,17 00,3648
2024 7 12,18 00,3587
2024 7 12,19 00,3498
2024 7 12,20 00,3339
2024 7 12,21 00,3151
2024 7 12,22 00,3021
2024 7 12,23 00,2870
2024 7 13,0 00,2668
2024 7 13,1 00,2513
2024 7 13,2 00,2447
2024 7 13,3 00,2442
2024 7 13,4 00,2441
2024 7 13,5 00,2390
2024 7 13,6 00,2414
2024 7 13,7 00,2619
2024 7 13,8 00,2957
2024 7 13,9 00,3319
2024 7 13,10 00,3562
2024 7 13,11 00,3670
2024 7 13,12 00,3693
2024 7 13,13 00,3695
2024 7 13,14 00,3684
2024 7 13,15 00,3623
2024 7 13,16 00,3499
2024 7 13,17 00,3419
2024 7 13,18 00,3415
2024 7 13,19 00,3395
2024 7 13,20 00,3276
2024 7 13,21 00,3124
2024 7 13,22 00,2998
2024 7 13,23 00,2860
2024 7 14,0 00,2651
2024 7 14,1 00,2495
2024 7 14,2 00,2422
2024 7 14,3 00,2412
2024 7 14,4 00,2412
2024 7 14,5 00,2405
2024 7 14,6 00,2431
2024 7 14,7 00,2576
2024 7 14,8 00,2792
2024 7 14,9 00,2997
2024 7 14,10 00,3028
2024 7 14,11 00,3081
2024 7 14,12 00,3135
2024 7 14,13 00,3186
2024 7 14,14 00,3266
2024 7 14,15 00,3278
2024 7 14,16 00,3323
2024 7 14,17 00,3357
2024 7 14,18 00,3388
2024 7 14,19 00,3347
2024 7 14,20 00,3218
2024 7 14,21 00,3062
2024 7 14,22 00,2931
2024 7 14,23 00,2780
2024 7 15,0 00,2581
2024 7 15,1 00,2424
2024 7 15,2 00,2360
2024 7 15,3 00,2360
2024 7 15,4 00,2376
2024 7 15,5 00,2403
2024 7 15,6 00,2489
2024 7 15,7 00,2686
2024 7 15,8 00,3012
2024 7 15,9 00,3283
2024 7 15,10 00,3311
2024 7 15,11 00,3322
2024 7 15,12 00,3216
2024 7 15,13 00,3288
2024 7 15,14 00,3421
2024 7 15,15 00,3425
2024 7 15,16 00,3397
2024 7 15,17 00,3386
2024 7 15,18 00,3396
2024 7 15,19 00,3338
2024 7 15,20 00,3201
2024 7 15,21 00,3035
2024 7 15,22 00,2887
2024 7 15,23 00,2741
2024 7 16,0 00,2538
2024 7 16,1 00,2400
2024 7 16,2 00,2358
2024 7 16,3 00,2365
2024 7 16,4 00,2396
2024 7 16,5 00,2452
2024 7 16,6 00,2622
2024 7 16,7 00,2940
2024 7 16,8 00,3357
2024 7 16,9 00,3663
2024 7 16,10 00,3757
2024 7 16,11 00,3777
2024 7 16,12 00,3683
2024 7 16,13 00,3768
2024 7 16,14 00,3818
2024 7 16,15 00,3750
2024 7 16,16 00,3748
2024 7 16,17 00,3645
2024 7 16,18 00,3589
2024 7 16,19 00,3502
2024 7 16,20 00,3338
2024 7 16,21 00,3154
2024 7 16,22 00,3024
2024 7 16,23 00,2862
2024 7 17,0 00,2646
2024 7 17,1 00,2498
2024 7 17,2 00,2450
2024 7 17,3 00,2455
2024 7 17,4 00,2472
2024 7 17,5 00,2498
2024 7 17,6 00,2624
2024 7 17,7 00,2932
2024 7 17,8 00,3405
2024 7 17,9 00,3797
2024 7 17,10 00,3993
2024 7 17,11 00,4087
2024 7 17,12 00,4126
2024 7 17,13 00,4328
2024 7 17,14 00,4441
2024 7 17,15 00,4400
2024 7 17,16 00,4275
2024 7 17,17 00,4087
2024 7 17,18 00,4007
2024 7 17,19 00,3918
2024 7 17,20 00,3720
2024 7 17,21 00,3490
2024 7 17,22 00,3305
2024 7 17,23 00,3094
2024 7 18,0 00,2832
2024 7 18,1 00,2647
2024 7 18,2 00,2574
2024 7 18,3 00,2569
2024 7 18,4 00,2579
2024 7 18,5 00,2610
2024 7 18,6 00,2792
2024 7 18,7 00,3209
2024 7 18,8 00,3756
2024 7 18,9 00,4219
2024 7 18,10 00,4459
2024 7 18,11 00,4584
2024 7 18,12 00,4615
2024 7 18,13 00,4813
2024 7 18,14 00,4885
2024 7 18,15 00,4846
2024 7 18,16 00,4745
2024 7 18,17 00,4478
2024 7 18,18 00,4365
2024 7 18,19 00,4255
2024 7 18,20 00,4023
2024 7 18,21 00,3786
2024 7 18,22 00,3576
2024 7 18,23 00,3337
2024 7 19,0 00,3034
2024 7 19,1 00,2830
2024 7 19,2 00,2735
2024 7 19,3 00,2715
2024 7 19,4 00,2711
2024 7 19,5 00,2737
2024 7 19,6 00,2977
2024 7 19,7 00,3463
2024 7 19,8 00,4119
2024 7 19,9 00,4469
2024 7 19,10 00,4478
2024 7 19,11 00,4590
2024 7 19,12 00,4705
2024 7 19,13 00,4973
2024 7 19,14 00,5054
2024 7 19,15 00,5017
2024 7 19,16 00,4969
2024 7 19,17 00,4731
2024 7 19,18 00,4589
2024 7 19,19 00,4480
2024 7 19,20 00,4239
2024 7 19,21 00,3982
2024 7 19,22 00,3770
2024 7 19,23 00,3518
2024 7 20,0 00,3217
2024 7 20,1 00,2991
2024 7 20,2 00,2864
2024 7 20,3 00,2815
2024 7 20,4 00,2782
2024 7 20,5 00,2771
2024 7 20,6 00,2913
2024 7 20,7 00,3292
2024 7 20,8 00,3816
2024 7 20,9 00,4272
2024 7 20,10 00,4458
2024 7 20,11 00,4676
2024 7 20,12 00,4700
2024 7 20,13 00,4705
2024 7 20,14 00,4566
2024 7 20,15 00,4473
2024 7 20,16 00,4524
2024 7 20,17 00,4472
2024 7 20,18 00,4349
2024 7 20,19 00,4210
2024 7 20,20 00,3982
2024 7 20,21 00,3724
2024 7 20,22 00,3492
2024 7 20,23 00,3240
2024 7 21,0 00,2970
2024 7 21,1 00,2775
2024 7 21,2 00,2667
2024 7 21,3 00,2637
2024 7 21,4 00,2620
2024 7 21,5 00,2596
2024 7 21,6 00,2671
2024 7 21,7 00,2934
2024 7 21,8 00,3334
2024 7 21,9 00,3766
2024 7 21,10 00,4026
2024 7 21,11 00,4163
2024 7 21,12 00,4300
2024 7 21,13 00,4282
2024 7 21,14 00,4275
2024 7 21,15 00,4243
2024 7 21,16 00,4207
2024 7 21,17 00,4181
2024 7 21,18 00,4106
2024 7 21,19 00,4030
2024 7 21,20 00,3854
2024 7 21,21 00,3650
2024 7 21,22 00,3442
2024 7 21,23 00,3219
2024 7 22,0 00,2963
2024 7 22,1 00,2765
2024 7 22,2 00,2670
2024 7 22,3 00,2654
2024 7 22,4 00,2658
2024 7 22,5 00,2741
2024 7 22,6 00,3055
2024 7 22,7 00,3635
2024 7 22,8 00,4370
2024 7 22,9 00,4935
2024 7 22,10 00,5192
2024 7 22,11 00,5351
2024 7 22,12 00,5355
2024 7 22,13 00,5537
2024 7 22,14 00,5490
2024 7 22,15 00,5334
2024 7 22,16 00,5204
2024 7 22,17 00,4994
2024 7 22,18 00,4834
2024 7 22,19 00,4692
2024 7 22,20 00,4414
2024 7 22,21 00,4014
2024 7 22,22 00,3730
2024 7 22,23 00,3444
2024 7 23,0 00,3121
2024 7 23,1 00,2901
2024 7 23,2 00,2787
2024 7 23,3 00,2751
2024 7 23,4 00,2744
2024 7 23,5 00,2808
2024 7 23,6 00,3084
2024 7 23,7 00,3607
2024 7 23,8 00,4324
2024 7 23,9 00,4889
2024 7 23,10 00,5124
2024 7 23,11 00,5279
2024 7 23,12 00,5272
2024 7 23,13 00,5416
2024 7 23,14 00,5462
2024 7 23,15 00,5440
2024 7 23,16 00,5386
2024 7 23,17 00,5182
2024 7 23,18 00,4949
2024 7 23,19 00,4764
2024 7 23,20 00,4513
2024 7 23,21 00,4238
2024 7 23,22 00,3972
2024 7 23,23 00,3679
2024 7 24,0 00,3344
2024 7 24,1 00,3105
2024 7 24,2 00,2979
2024 7 24,3 00,2934
2024 7 24,4 00,2922
2024 7 24,5 00,2967
2024 7 24,6 00,3267
2024 7 24,7 00,3839
2024 7 24,8 00,4578
2024 7 24,9 00,5131
2024 7 24,10 00,5311
2024 7 24,11 00,5433
2024 7 24,12 00,5268
2024 7 24,13 00,4941
2024 7 24,14 00,4725
2024 7 24,15 00,4804
2024 7 24,16 00,4927
2024 7 24,17 00,4757
2024 7 24,18 00,4627
2024 7 24,19 00,4506
2024 7 24,20 00,4269
2024 7 24,21 00,4018
2024 7 24,22 00,3788
2024 7 24,23 00,3534
2024 7 25,0 00,3208
2024 7 25,1 00,2994
2024 7 25,2 00,2883
2024 7 25,3 00,2852
2024 7 25,4 00,2842
2024 7 25,5 00,2863
2024 7 25,6 00,3093
2024 7 25,7 00,3584
2024 7 25,8 00,4270
2024 7 25,9 00,4836
2024 7 25,10 00,5120
2024 7 25,11 00,5249
2024 7 25,12 00,5238
2024 7 25,13 00,5427
2024 7 25,14 00,5470
2024 7 25,15 00,5399
2024 7 25,16 00,5261
2024 7 25,17 00,4934
2024 7 25,18 00,4699
2024 7 25,19 00,4461
2024 7 25,20 00,4205
2024 7 25,21 00,3950
2024 7 25,22 00,3707
2024 7 25,23 00,3447
2024 7 26,0 00,3140
2024 7 26,1 00,2933
2024 7 26,2 00,2828
2024 7 26,3 00,2788
2024 7 26,4 00,2786
2024 7 26,5 00,2828
2024 7 26,6 00,3076
2024 7 26,7 00,3572
2024 7 26,8 00,4234
2024 7 26,9 00,4822
2024 7 26,10 00,5136
2024 7 26,11 00,5282
2024 7 26,12 00,5310
2024 7 26,13 00,5390
2024 7 26,14 00,5415
2024 7 26,15 00,5320
2024 7 26,16 00,5192
2024 7 26,17 00,4935
2024 7 26,18 00,4755
2024 7 26,19 00,4574
2024 7 26,20 00,4257
